"report_date","transport_mode","route_name","route_type","route_stops","route_direction","first_stop","last_stop","depot_name","route_frequency","route_number_of_services","stop_order_number","stop_name","stop_id","route_length","operated_days","operated_hours","street_name","stop_location_longitude","stop_location_latitude","bus_stop_type","time_table_panel","mupi_available","rtpi_available","last_survey_date"
"31/12/2021","Metro","Red","0","31","1","Centrepoint","EXPO","Rashidiya & Jabal Ali","6",null,"19","BurJuman - Red Line","R19","55",null,null,"","55.304253","25.254856","","","","",""
"31/12/2021","Metro","Red","0","31","1","Centrepoint","EXPO","Rashidiya & Jabal Ali","6",null,"20","ADCB","R20","55",null,null,"","55.298196","25.244494","","","","",""
"31/12/2021","Metro","Red","0","31","1","Centrepoint","EXPO","Rashidiya & Jabal Ali","6",null,"21","max","R21","55",null,null,"","55.292132","25.233497","","","","",""
"31/12/2021","Metro","Red","0","31","1","Centrepoint","EXPO","Rashidiya & Jabal Ali","6",null,"22","World Trade Centre","R22","55",null,null,"","55.285061","25.224829","","","","",""
"31/12/2021","Metro","Red","0","31","1","Centrepoint","EXPO","Rashidiya & Jabal Ali","6",null,"23","Emirates Towers","R23","55",null,null,"","55.279821","25.217214","","","","",""
"31/12/2021","Metro","Red","0","31","1","Centrepoint","EXPO","Rashidiya & Jabal Ali","6",null,"24","Financial Centre","R24","55",null,null,"","55.275587","25.211030","","","","",""
"31/12/2021","Metro","Red","0","31","1","Centrepoint","EXPO","Rashidiya & Jabal Ali","6",null,"25","Burj Khalifa / Dubai Mall","R25","55",null,null,"","55.269518","25.201401","","","","",""
"31/12/2021","Metro","Red","0","31","1","Centrepoint","EXPO","Rashidiya & Jabal Ali","6",null,"26","Business Bay","R26","55",null,null,"","55.260419","25.191275","","","","",""
"31/12/2021","Metro","Red","0","31","1","Centrepoint","EXPO","Rashidiya & Jabal Ali","6",null,"29","Al Safa","R29","55",null,null,"","55.228509","25.155727","","","","",""
"31/12/2021","Metro","Red","0","31","1","Centrepoint","EXPO","Rashidiya & Jabal Ali","6",null,"31","Umm Al Sheif","R31","55",null,null,"","55.207898","25.126721","","","","",""
"31/12/2021","Metro","Red","0","31","1","Centrepoint","EXPO","Rashidiya & Jabal Ali","6",null,"32","Mall of the Emirates","R32","55",null,null,"","55.200443","25.121231","","","","",""
"31/12/2021","Metro","Red","0","31","1","Centrepoint","EXPO","Rashidiya & Jabal Ali","6",null,"33","mashreq","R33","55",null,null,"","55.190931","25.114809","","","","",""
"31/12/2021","Metro","Red","0","31","1","Centrepoint","EXPO","Rashidiya & Jabal Ali","6",null,"34","Dubai Internet City","R34","55",null,null,"","55.173781","25.102095","","","","",""
"31/12/2021","Metro","Red","0","31","1","Centrepoint","EXPO","Rashidiya & Jabal Ali","6",null,"35","Al Khail","R35","55",null,null,"","55.158026","25.088917","","","","",""
"31/12/2021","Metro","Red","0","31","1","Centrepoint","EXPO","Rashidiya & Jabal Ali","6",null,"36","Sobha Realty","R36","55",null,null,"","55.147523","25.079929","","","","",""
"31/12/2021","Metro","Red","0","31","1","Centrepoint","EXPO","Rashidiya & Jabal Ali","6",null,"37","DMCC","R37","55",null,null,"","55.138673","25.070824","","","","",""
"31/12/2021","Metro","Red","0","31","1","Centrepoint","EXPO","Rashidiya & Jabal Ali","6",null,"70","The Gardens","R70","55",null,null,"","55.117528","25.046726","","","","",""
"31/12/2021","Metro","Red","0","31","1","Centrepoint","EXPO","Rashidiya & Jabal Ali","6",null,"71","Discovery Gardens","R71","55",null,null,"","55.101247","25.026291","","","","",""
"31/12/2021","Metro","Red","0","31","1","Centrepoint","EXPO","Rashidiya & Jabal Ali","6",null,"72","Al Furjan","R72","55",null,null,"","55.095698","25.001291","","","","",""
"31/12/2021","Metro","Red","0","31","1","Centrepoint","EXPO","Rashidiya & Jabal Ali","6",null,"73","Jumeirah Golf Estates","R73","55",null,null,"",null,null,"","","","",""
"31/12/2021","Metro","Red","0","31","1","Centrepoint","EXPO","Rashidiya & Jabal Ali","6",null,"74","Dubai Investment Park","R74","55",null,null,"",null,null,"","","","",""
"31/12/2021","Metro","Red","0","31","1","Centrepoint","EXPO","Rashidiya & Jabal Ali","6",null,"76","EXPO 2020","R76","55",null,null,"",null,null,"","","","",""
"31/12/2021","Metro","Red","0","31","2","EXPO","Centrepoint","Rashidiya & Jabal Ali","6",null,"12","Emirates","R21","55",null,null,"","55.365727","25.241059","","","","",""
"31/12/2021","Metro","Red","0","31","2","EXPO","Centrepoint","Rashidiya & Jabal Ali","6",null,"13","Airport Terminal 3","R31","55",null,null,"","55.359526","25.245013","","","","",""
"31/12/2021","Metro","Red","0","31","2","EXPO","Centrepoint","Rashidiya & Jabal Ali","6",null,"14","Airport Terminal 1","R36","55",null,null,"","55.352474","25.248428","","","","",""
"31/12/2021","Metro","Red","0","31","2","EXPO","Centrepoint","Rashidiya & Jabal Ali","6",null,"15","GGICO","R70","55",null,null,"","55.340034","25.249497","","","","",""
"31/12/2021","Metro","Red","0","31","2","EXPO","Centrepoint","Rashidiya & Jabal Ali","6",null,"16","Deira City Centre","R71","55",null,null,"","55.330077","25.254304","","","","",""
"31/12/2021","Metro","Red","0","31","2","EXPO","Centrepoint","Rashidiya & Jabal Ali","6",null,"17","Al Rigga","R72","55",null,null,"","55.324123","25.263261","","","","",""
"31/12/2021","Metro","Red","0","31","2","EXPO","Centrepoint","Rashidiya & Jabal Ali","6",null,"18","Union - Red Line","R73","55",null,null,"","55.313903","25.266336","","","","",""
"31/12/2021","Metro","Red","0","31","2","EXPO","Centrepoint","Rashidiya & Jabal Ali","6",null,"19","BurJuman - Red Line","R74","55",null,null,"","55.304253","25.254856","","","","",""
"31/12/2021","Metro","Red","0","31","2","EXPO","Centrepoint","Rashidiya & Jabal Ali","6",null,"20","ADCB","R76","55",null,null,"","55.298196","25.244494","","","","",""
"31/12/2021","Tram","Tram","0","9","1","Jumeirah Lakes Towers","Al Sufouh","Al Sufouh","8",null,"3","Jumeirah Lakes Towers","T3","11",null,null,"","55.137764","25.071480","","","","",""
"31/12/2021","Tram","Tram","0","9","1","Jumeirah Lakes Towers","Al Sufouh","Al Sufouh","8",null,"4","Dubai Marina Mall","T4","11",null,null,"","55.141974","25.076300","","","","",""
"31/12/2021","Tram","Tram","0","9","1","Jumeirah Lakes Towers","Al Sufouh","Al Sufouh","8",null,"5","Dubai Marina","R36","11",null,null,"","55.146910","25.080804","","","","",""
"31/12/2021","Tram","Tram","0","9","1","Jumeirah Lakes Towers","Al Sufouh","Al Sufouh","8",null,"6","Marina Towers","T6","11",null,null,"","55.150052","25.086642","","","","",""
"31/12/2021","Tram","Tram","0","9","1","Jumeirah Lakes Towers","Al Sufouh","Al Sufouh","8",null,"7","Mina Seyahi","T7","11",null,null,"","55.148605","25.091059","","","","",""
"31/12/2021","Tram","Tram","0","9","1","Jumeirah Lakes Towers","Al Sufouh","Al Sufouh","8",null,"8","Media City","T8","11",null,null,"","55.151984","25.094500","","","","",""
"31/12/2021","Tram","Tram","0","9","1","Jumeirah Lakes Towers","Al Sufouh","Al Sufouh","8",null,"9","Palm Jumeirah","T9","11",null,null,"","55.155743","25.098284","","","","",""
"31/12/2021","Tram","Tram","0","9","1","Jumeirah Lakes Towers","Al Sufouh","Al Sufouh","8",null,"10","Knowledge Village","T10","11",null,null,"","55.161581","25.104252","","","","",""
"31/12/2021","Tram","Tram","0","9","1","Jumeirah Lakes Towers","Al Sufouh","Al Sufouh","8",null,"11","Al Sufouh","T11","11",null,null,"","55.165147","25.108091","","","","",""
"31/12/2021","Tram","Tram","0","10","2","Al Sufouh","Jumeirah Lakes Towers","Al Sufouh","8",null,"5","Dubai Marina","R36","11",null,null,"","55.146910","25.080804","","","","",""
"31/12/2021","Bus","10","1","27","2","Al Quoz","","",null,null,null,"","",null,null,null,"",null,null,"","","","",""
"31/12/2021","Bus","10","1","15","1","Gold Souq Bus Station 1","Al Quoz","",null,null,null,"","",null,null,null,"",null,null,"","","","",""
"31/12/2021","Bus","13D","1","20","2","Muhaisnah 2","","",null,null,null,"","",null,null,null,"",null,null,"","","","",""
"31/12/2021","Bus","13D","1","24","1","Gold Souq Bus Station 10","Al Qusais","",null,null,null,"","",null,null,null,"",null,null,"","","","",""
"31/12/2021","Bus","91A","2","27","2","Jebel Ali","","",null,null,null,"","",null,null,null,"",null,null,"","","","",""
"31/12/2021","Bus","91A","2","28","1","Gold Souq Bus Station 3","Jebel Ali","",null,null,null,"","",null,null,null,"",null,null,"","","","",""
"31/12/2021","Bus","11A","1","72","2","Al Awir Immigration Office","Gold Souq Bus Station 24","Al Awir Depot","63","17","0","Al Awir Immigration Office","603001","64","1","17","","55.512341","25.156876","Nornal - Pole","Yes","No","No","02/04/2020"
"31/12/2021","Bus","11A","1","72","2","Al Awir Immigration Office","Gold Souq Bus Station 24","Al Awir Depot","63","17","1","DEWA Office","100014",null,null,null,"",null,null,"","","","",""
"31/12/2021","Bus","11A","1","72","2","Al Awir Immigration Office","Gold Souq Bus Station 24","Al Awir Depot","63","17","2","Awir 2","841001","64","1","17","D50","55.513721","25.163231","Nornal - Pole","Yes","No","No","02/04/2020"
"31/12/2021","Bus","11A","1","72","2","Al Awir Immigration Office","Gold Souq Bus Station 24","Al Awir Depot","63","17","3","Awir 1-2","114001","64","1","17","D50","55.527775","25.167879","Nornal - Pole","Yes","No","No","02/04/2020"
"31/12/2021","Bus","11A","1","72","2","Al Awir Immigration Office","Gold Souq Bus Station 24","Al Awir Depot","63","17","4","Awir","137002",null,null,null,"",null,null,"","","","",""
"31/12/2021","Bus","11A","1","72","2","Al Awir Immigration Office","Gold Souq Bus Station 24","Al Awir Depot","63","17","5","Awir","376502",null,null,null,"",null,null,"","","","",""
"31/12/2021","Bus","11A","1","72","2","Al Awir Immigration Office","Gold Souq Bus Station 24","Al Awir Depot","63","17","6","Awir","144001",null,null,null,"",null,null,"","","","",""
"31/12/2021","Bus","11A","1","72","2","Al Awir Immigration Office","Gold Souq Bus Station 24","Al Awir Depot","63","17","7","Awir","143001",null,null,null,"",null,null,"","","","",""
"31/12/2021","Bus","11A","1","72","2","Al Awir Immigration Office","Gold Souq Bus Station 24","Al Awir Depot","63","17","8","Awir","188001",null,null,null,"",null,null,"","","","",""
"31/12/2021","Bus","11A","1","72","2","Al Awir Immigration Office","Gold Souq Bus Station 24","Al Awir Depot","63","17","9","Awir","186001",null,null,null,"",null,null,"","","","",""
"31/12/2021","Bus","11A","1","72","2","Al Awir Immigration Office","Gold Souq Bus Station 24","Al Awir Depot","63","17","10","Awir","189001",null,null,null,"",null,null,"","","","",""
"31/12/2021","Bus","11A","1","72","2","Al Awir Immigration Office","Gold Souq Bus Station 24","Al Awir Depot","63","17","11","Awir","232001",null,null,null,"",null,null,"","","","",""
"31/12/2021","Bus","11A","1","72","2","Al Awir Immigration Office","Gold Souq Bus Station 24","Al Awir Depot","63","17","12","Awir","556501",null,null,null,"",null,null,"","","","",""
"31/12/2021","Bus","11A","1","72","2","Al Awir Immigration Office","Gold Souq Bus Station 24","Al Awir Depot","63","17","13","Awir","234001",null,null,null,"",null,null,"","","","",""
"31/12/2021","Bus","11A","1","72","2","Al Awir Immigration Office","Gold Souq Bus Station 24","Al Awir Depot","63","17","14","Awir","236001",null,null,null,"",null,null,"","","","",""
"31/12/2021","Bus","11A","1","72","2","Al Awir Immigration Office","Gold Souq Bus Station 24","Al Awir Depot","63","17","15","Awir","252001",null,null,null,"",null,null,"","","","",""
"31/12/2021","Bus","11A","1","72","2","Al Awir Immigration Office","Gold Souq Bus Station 24","Al Awir Depot","63","17","16","Awir","253001",null,null,null,"",null,null,"","","","",""
"31/12/2021","Bus","11A","1","72","2","Al Awir Immigration Office","Gold Souq Bus Station 24","Al Awir Depot","63","17","17","Awir","250002",null,null,null,"",null,null,"","","","",""
"31/12/2021","Bus","11A","1","72","2","Al Awir Immigration Office","Gold Souq Bus Station 24","Al Awir Depot","63","17","18","Awir","779501",null,null,null,"",null,null,"","","","",""
"31/12/2021","Bus","11A","1","72","2","Al Awir Immigration Office","Gold Souq Bus Station 24","Al Awir Depot","63","17","19","Awir","966501",null,null,null,"",null,null,"","","","",""
"31/12/2021","Bus","11A","1","72","2","Al Awir Immigration Office","Gold Souq Bus Station 24","Al Awir Depot","63","17","20","Awir","961503",null,null,null,"",null,null,"","","","",""
"31/12/2021","Bus","11A","1","72","2","Al Awir Immigration Office","Gold Souq Bus Station 24","Al Awir Depot","63","17","21","Awir","345001",null,null,null,"",null,null,"","","","",""
"31/12/2021","Bus","11A","1","72","2","Al Awir Immigration Office","Gold Souq Bus Station 24","Al Awir Depot","63","17","22","Awir","346001",null,null,null,"",null,null,"","","","",""
"31/12/2021","Bus","11A","1","72","2","Al Awir Immigration Office","Gold Souq Bus Station 24","Al Awir Depot","63","17","23","Awir","358001",null,null,null,"",null,null,"","","","",""
"31/12/2021","Bus","11A","1","72","2","Al Awir Immigration Office","Gold Souq Bus Station 24","Al Awir Depot","63","17","24","Awir","812001",null,null,null,"",null,null,"","","","",""
"31/12/2021","Bus","11A","1","72","2","Al Awir Immigration Office","Gold Souq Bus Station 24","Al Awir Depot","63","17","25","Awir","814002",null,null,null,"",null,null,"","","","",""
"31/12/2021","Bus","11A","1","72","2","Al Awir Immigration Office","Gold Souq Bus Station 24","Al Awir Depot","63","17","26","Amardi","809002",null,null,null,"",null,null,"","","","",""
"31/12/2021","Bus","11A","1","72","2","Al Awir Immigration Office","Gold Souq Bus Station 24","Al Awir Depot","63","17","27","Amardi","808001",null,null,null,"",null,null,"","","","",""
"31/12/2021","Bus","11A","1","72","2","Al Awir Immigration Office","Gold Souq Bus Station 24","Al Awir Depot","63","17","28","Amardi","811001",null,null,null,"",null,null,"","","","",""
"31/12/2021","Bus","11A","1","72","2","Al Awir Immigration Office","Gold Souq Bus Station 24","Al Awir Depot","63","17","29","Amardi","844001",null,null,null,"",null,null,"","","","",""
"31/12/2021","Bus","11A","1","72","2","Al Awir Immigration Office","Gold Souq Bus Station 24","Al Awir Depot","63","17","30","Imam Al Shafi Masjid","845001",null,null,null,"",null,null,"","","","",""
"31/12/2021","Bus","11A","1","72","2","Al Awir Immigration Office","Gold Souq Bus Station 24","Al Awir Depot","63","17","31","Orient Irrigation Services 2","819002","64","1","17","Al Amardhi Street","55.515549","25.204517","Nornal - Pole","Yes","No","No","02/04/2020"
"31/12/2021","Bus","11A","1","72","2","Al Awir Immigration Office","Gold Souq Bus Station 24","Al Awir Depot","63","17","32","Khawaneej","847001",null,null,null,"",null,null,"","","","",""
"31/12/2021","Bus","11A","1","72","2","Al Awir Immigration Office","Gold Souq Bus Station 24","Al Awir Depot","63","17","33","Bin Bisher Farm 2","816002","64","1","17","Al Amardhi Street","55.506336","25.216717","A/C shelter ","Yes","Yes","No","02/04/2020"
"31/12/2021","Bus","11A","1","72","2","Al Awir Immigration Office","Gold Souq Bus Station 24","Al Awir Depot","63","17","34","Khawaneej","847002",null,null,null,"",null,null,"","","","",""
"31/12/2021","Bus","11A","1","72","2","Al Awir Immigration Office","Gold Souq Bus Station 24","Al Awir Depot","63","17","35","Amardi","846002",null,null,null,"",null,null,"","","","",""
"31/12/2021","Bus","11A","1","72","2","Al Awir Immigration Office","Gold Souq Bus Station 24","Al Awir Depot","63","17","36","Khawaneej 1-1","845002","64","1","17","","55.508915","25.222715","Nornal - Pole","Yes","No","No","02/04/2020"
"31/12/2021","Bus","11A","1","72","2","Al Awir Immigration Office","Gold Souq Bus Station 24","Al Awir Depot","63","17","37","Khawaneej","844002",null,null,null,"",null,null,"","","","",""
"31/12/2021","Bus","11A","1","72","2","Al Awir Immigration Office","Gold Souq Bus Station 24","Al Awir Depot","63","17","38","Faisal Stud 1","846001","64","1","17","","55.518711","25.230467","Nornal - Pole","Yes","No","No","02/04/2020"
"31/12/2021","Bus","11A","1","72","2","Al Awir Immigration Office","Gold Souq Bus Station 24","Al Awir Depot","63","17","39","Khawaneej","815001",null,null,null,"",null,null,"","","","",""
"31/12/2021","Bus","11A","1","72","2","Al Awir Immigration Office","Gold Souq Bus Station 24","Al Awir Depot","63","17","40","Khawaneej","816001",null,null,null,"",null,null,"","","","",""
"31/12/2021","Bus","11A","1","72","2","Al Awir Immigration Office","Gold Souq Bus Station 24","Al Awir Depot","63","17","41","Khawaneej","817001",null,null,null,"",null,null,"","","","",""
"31/12/2021","Bus","11A","1","72","2","Al Awir Immigration Office","Gold Souq Bus Station 24","Al Awir Depot","63","17","42","Faisal Stud 2","846002","64","1","17","","55.518326","25.230423","Nornal - Pole","Yes","No","No","02/04/2020"
"31/12/2021","Bus","11A","1","72","2","Al Awir Immigration Office","Gold Souq Bus Station 24","Al Awir Depot","63","17","43","Khawaneej","819001",null,null,null,"",null,null,"","","","",""
"31/12/2021","Bus","11A","1","72","2","Al Awir Immigration Office","Gold Souq Bus Station 24","Al Awir Depot","63","17","44","Khawaneej 1-2","820001","64","1","17","","55.508141","25.222744","Nornal - Pole","Yes","No","No","02/04/2020"
"31/12/2021","Bus","11A","1","72","2","Al Awir Immigration Office","Gold Souq Bus Station 24","Al Awir Depot","63","17","45","Amardi","821001",null,null,null,"",null,null,"","","","",""
"31/12/2021","Bus","11A","1","72","2","Al Awir Immigration Office","Gold Souq Bus Station 24","Al Awir Depot","63","17","46","Khawaneej Roundabout 2","822001","64","1","17","Al Khawaneej Street","55.502068","25.223366","A/C shelter ","Yes","Yes","Yes","02/04/2020"
